dataset,n,memory_mb,build_time_ms,t_mean,t_stdev,t_Q0,t_Q1,t_Q2,t_Q3,t_Q4
proteins_FM,510,46.8544,29772,743978,191718,462757,631660,675744,757392,1.33364e+06
proteins_FM,515,46.8544,29772,758290,211538,464490,652594,707670,764810,1.45111e+06
proteins_FM,520,46.8544,29772,937755,306849,444519,716050,836035,1.18019e+06,1.75745e+06
proteins_FM,525,46.8544,29772,1.13396e+06,384361,486366,981347,1.07701e+06,1.21924e+06,2.66881e+06
proteins_FM,530,46.8544,29772,1.61193e+06,476865,731557,1.33862e+06,1.60948e+06,1.84771e+06,3.12924e+06
proteins_FM,535,46.8544,29772,1.68184e+06,1.48646e+06,680242,762105,1.14107e+06,2.04007e+06,7.29893e+06
proteins_FM,540,46.8544,29772,1.04176e+06,429292,421055,693610,886593,1.41225e+06,2.11234e+06
proteins_FM,545,46.8544,29772,2.41665e+06,1.20145e+06,1.31852e+06,1.77358e+06,1.88591e+06,2.69801e+06,5.87874e+06
proteins_FM,550,46.8544,29772,1.96442e+06,674292,955151,1.55357e+06,1.7545e+06,2.20856e+06,4.37931e+06
proteins_FM,555,46.8544,29772,2.55933e+06,1.4668e+06,1.23355e+06,1.81159e+06,2.06233e+06,2.61184e+06,8.42595e+06
proteins_FM,560,46.8544,29772,1.58459e+06,1.02012e+06,541376,942252,1.25094e+06,1.75711e+06,5.276e+06
proteins_FM,565,46.8544,29772,770041,125440,572250,674170,734082,850156,1.0758e+06
proteins_FM,570,46.8544,29772,979479,592911,490452,721158,812862,970390,3.9475e+06
proteins_FM,575,46.8544,29772,778990,182151,562862,680510,720372,805180,1.41403e+06
proteins_FM,580,46.8544,29772,822574,199233,512811,689753,786778,897678,1.43453e+06
proteins_FM,585,46.8544,29772,1.0373e+06,353218,502510,795857,942577,1.22719e+06,1.9603e+06
proteins_FM,590,46.8544,29772,1.74436e+06,440964,791728,1.44191e+06,1.72617e+06,2.02792e+06,2.67327e+06
proteins_FM,595,46.8544,29772,1.60989e+06,657143,753083,1.23708e+06,1.42103e+06,1.87052e+06,4.41003e+06
proteins_FM,600,46.8544,29772,1.13711e+06,375812,632220,851765,1.0734e+06,1.30415e+06,1.97097e+06
proteins_FM,605,46.8544,29772,1.26046e+06,434440,716898,936637,1.08224e+06,1.55621e+06,2.34484e+06
proteins_FM,610,46.8544,29772,1.40959e+06,450803,769067,1.11354e+06,1.32627e+06,1.58969e+06,2.52682e+06
proteins_FM,615,46.8544,29772,1.06672e+06,441482,554699,760154,932004,1.23238e+06,2.37376e+06
proteins_FM,620,46.8544,29772,1.10821e+06,357936,717450,786826,979012,1.40135e+06,1.89067e+06
proteins_FM,625,46.8544,29772,1.21265e+06,371155,710545,892198,1.17965e+06,1.53714e+06,1.88571e+06
proteins_FM,630,46.8544,29772,987637,261120,668833,773784,906042,1.08295e+06,1.64745e+06
proteins_FM,635,46.8544,29772,1.26601e+06,345003,804615,990932,1.25313e+06,1.42427e+06,2.26179e+06
proteins_FM,640,46.8544,29772,1.25194e+06,423785,614915,1.03551e+06,1.14028e+06,1.34915e+06,2.4269e+06
proteins_FM,645,46.8544,29772,1.16779e+06,379863,684782,948037,1.02689e+06,1.31433e+06,2.45351e+06
proteins_FM,650,46.8544,29772,1.16769e+06,356237,760280,898397,1.0787e+06,1.23817e+06,2.33926e+06
proteins_FM,655,46.8544,29772,1.42982e+06,578973,661785,1.13046e+06,1.26174e+06,1.62522e+06,3.52005e+06
proteins_FM,660,46.8544,29772,1.04332e+06,268203,504162,829652,1.0412e+06,1.21452e+06,1.68526e+06
proteins_FM,665,46.8544,29772,1.08398e+06,352254,502462,829131,1.08572e+06,1.25395e+06,1.80986e+06
proteins_FM,670,46.8544,29772,990817,414258,517033,812497,877253,1.01042e+06,2.38842e+06
proteins_FM,675,46.8544,29772,1.15138e+06,340939,737735,866096,1.0102e+06,1.37556e+06,1.92554e+06
proteins_FM,680,46.8544,29772,1.09705e+06,268957,574179,914550,1.00925e+06,1.21873e+06,1.72617e+06
proteins_FM,685,46.8544,29772,1.33235e+06,484011,693520,945646,1.19497e+06,1.66086e+06,2.40194e+06
proteins_FM,690,46.8544,29772,1.0992e+06,272405,824656,916010,1.00898e+06,1.15233e+06,1.92426e+06
proteins_FM,695,46.8544,29772,1.42788e+06,267747,963285,1.25164e+06,1.42138e+06,1.64147e+06,2.10256e+06
proteins_FM,700,46.8544,29772,1.35361e+06,517215,558080,981884,1.23362e+06,1.66371e+06,2.64945e+06
proteins_FM,705,46.8544,29772,1.6207e+06,432350,880305,1.24536e+06,1.61778e+06,1.97429e+06,2.37414e+06
proteins_FM,710,46.8544,29772,1.41e+06,469225,721636,1.14169e+06,1.33069e+06,1.59572e+06,2.88205e+06
proteins_FM,715,46.8544,29772,1.23307e+06,509274,468153,898512,949221,1.51543e+06,2.83057e+06
proteins_FM,720,46.8544,29772,1.21731e+06,300243,763558,991842,1.26259e+06,1.35665e+06,1.95542e+06
proteins_FM,725,46.8544,29772,1.39679e+06,395543,825984,1.06049e+06,1.36168e+06,1.69679e+06,2.1631e+06
