dataset,n,memory_mb,build_time_ms,t_mean,t_stdev,t_Q0,t_Q1,t_Q2,t_Q3,t_Q4
sources_SA,755,400,8644.01,66696.7,28114.7,51248,54343.2,56546.5,67927.8,198416
sources_SA,760,400,8644.01,80048,29677.4,54330,61692.8,71480.5,85560.2,184978
sources_SA,765,400,8644.01,74258.2,51286.2,53661,57447,61916,71244.5,350475
sources_SA,770,400,8644.01,73742.4,22324.1,53631,57895,69695.5,82471.5,160202
sources_SA,775,400,8644.01,79482.8,107073,30841,55646,59984.5,63361.5,663981
sources_SA,780,400,8644.01,63452.3,15026.2,52312,55215.8,57038.5,61417,120942
sources_SA,785,400,8644.01,86742.9,42840.9,56349,65464,78747,87332.2,282676
sources_SA,790,400,8644.01,63423.8,16403.8,21308,56059.8,58199.5,66076.5,122515
sources_SA,795,400,8644.01,66264.8,26648.7,11450,55704.8,58544,66718.8,160868
sources_SA,800,400,8644.01,90958.1,107495,32504,63009,65851.5,79558.5,670685
sources_SA,805,400,8644.01,72268.7,18239.3,59269,61639.5,66252.5,77867,151104
sources_SA,810,400,8644.01,80223.8,17813.1,44492,63126.2,80724.5,89571,118315
sources_SA,815,400,8644.01,71164.2,16319.3,56916,58982.5,63270.5,77276.5,113843
sources_SA,820,400,8644.01,64593.5,7485.5,52890,59168,63513.5,68445.5,85090
sources_SA,825,400,8644.01,82620.5,16134.8,56652,74117.8,78594.5,89869.8,122544
sources_SA,830,400,8644.01,66816.1,10787.4,56399,59357.5,63893.5,68321.2,101591
sources_SA,835,400,8644.01,90816.9,25168.1,64513,77705,86099.5,93638,191369
sources_SA,840,400,8644.01,85950.4,42141.3,61186,66277.2,75192,90103,298304
sources_SA,845,400,8644.01,100897,37026.2,66430,84301.8,86536,103146,240282
sources_SA,850,400,8644.01,76268.2,40583.3,54472,62200,65126,75983.2,287960
sources_SA,855,400,8644.01,107605,111083,59898,66125.5,75709.5,100709,678149
sources_SA,860,400,8644.01,69897.8,13602.6,24229,63425.2,68438,76462.2,109918
